id,nome,uf,nome_simples,uf_simples
2708006,Santana do Ipanema,Alagoas,SANTANA DO IPANEMA,ALAGOAS
4124004,Santana do Itararé,Paraná,SANTANA DO ITARARE,PARANA
3158805,Santana do Jacaré,Minas Gerais,SANTANA DO JACARE,MINAS GERAIS
4317103,Sant'Ana do Livramento,Rio Grande do Sul,SANT'ANA DO LIVRAMENTO,RIO GRANDE DO SUL
3158904,Santana do Manhuaçu,Minas Gerais,SANTANA DO MANHUACU,MINAS GERAIS
2110237,Santana do Maranhão,Maranhão,SANTANA DO MARANHAO,MARANHAO
2411403,Santana do Matos,Rio Grande do Norte,SANTANA DO MATOS,RIO GRANDE DO NORTE
2708105,Santana do Mundaú,Alagoas,SANTANA DO MUNDAU,ALAGOAS
3158953,Santana do Paraíso,Minas Gerais,SANTANA DO PARAISO,MINAS GERAIS
2209351,Santana do Piauí,Piauí,SANTANA DO PIAUI,PIAUI
3159001,Santana do Riacho,Minas Gerais,SANTANA DO RIACHO,MINAS GERAIS
2806404,Santana do São Francisco,Sergipe,SANTANA DO SAO FRANCISCO,SERGIPE
2411429,Santana do Seridó,Rio Grande do Norte,SANTANA DO SERIDO,RIO GRANDE DO NORTE
2513604,Santana dos Garrotes,Paraíba,SANTANA DOS GARROTES,PARAIBA
3159100,Santana dos Montes,Minas Gerais,SANTANA DOS MONTES,MINAS GERAIS
2928307,Santanópolis,Bahia,SANTANOPOLIS,BAHIA
1506807,Santarém,Pará,SANTAREM,PARA
1506906,Santarém Novo,Pará,SANTAREM NOVO,PARA
4317400,Santiago,Rio Grande do Sul,SANTIAGO,RIO GRANDE DO SUL
4215695,Santiago do Sul,Santa Catarina,SANTIAGO DO SUL,SANTA CATARINA
5107263,Santo Afonso,Mato Grosso,SANTO AFONSO,MATO GROSSO
2928604,Santo Amaro,Bahia,SANTO AMARO,BAHIA
4215703,Santo Amaro da Imperatriz,Santa Catarina,SANTO AMARO DA IMPERATRIZ,SANTA CATARINA
2806602,Santo Amaro das Brotas,Sergipe,SANTO AMARO DAS BROTAS,SERGIPE
2110278,Santo Amaro do Maranhão,Maranhão,SANTO AMARO DO MARANHAO,MARANHAO
3547700,Santo Anastácio,São Paulo,SANTO ANASTACIO,SAO PAULO
3547809,Santo André,São Paulo,SANTO ANDRE,SAO PAULO
2513851,Santo André,Paraíba,SANTO ANDRE,PARAIBA
4317509,Santo Ângelo,Rio Grande do Sul,SANTO ANGELO,RIO GRANDE DO SUL
2411502,Santo Antônio,Rio Grande do Norte,SANTO ANTONIO,RIO GRANDE DO NORTE
3547908,Santo Antônio da Alegria,São Paulo,SANTO ANTONIO DA ALEGRIA,SAO PAULO
5219712,Santo Antônio da Barra,Goiás,SANTO ANTONIO DA BARRA,GOIAS
4317608,Santo Antônio da Patrulha,Rio Grande do Sul,SANTO ANTONIO DA PATRULHA,RIO GRANDE DO SUL
4124103,Santo Antônio da Platina,Paraná,SANTO ANTONIO DA PLATINA,PARANA
4317707,Santo Antônio das Missões,Rio Grande do Sul,SANTO ANTONIO DAS MISSOES,RIO GRANDE DO SUL
5219738,Santo Antônio de Goiás,Goiás,SANTO ANTONIO DE GOIAS,GOIAS
2928703,Santo Antônio de Jesus,Bahia,SANTO ANTONIO DE JESUS,BAHIA
2209401,Santo Antônio de Lisboa,Piauí,SANTO ANTONIO DE LISBOA,PIAUI
3304706,Santo Antônio de Pádua,Rio de Janeiro,SANTO ANTONIO DE PADUA,RIO DE JANEIRO
3548005,Santo Antônio de Posse,São Paulo,SANTO ANTONIO DE POSSE,SAO PAULO
3159902,Santo Antônio do Amparo,Minas Gerais,SANTO ANTONIO DO AMPARO,MINAS GERAIS
3548054,Santo Antônio do Aracanguá,São Paulo,SANTO ANTONIO DO ARACANGUA,SAO PAULO
3160009,Santo Antônio do Aventureiro,Minas Gerais,SANTO ANTONIO DO AVENTUREIRO,MINAS GERAIS
4124202,Santo Antônio do Caiuá,Paraná,SANTO ANTONIO DO CAIUA,PARANA
5219753,Santo Antônio do Descoberto,Goiás,SANTO ANTONIO DO DESCOBERTO,GOIAS
3160108,Santo Antônio do Grama,Minas Gerais,SANTO ANTONIO DO GRAMA,MINAS GERAIS
1303700,Santo Antônio do Içá,Amazonas,SANTO ANTONIO DO ICA,AMAZONAS
3160207,Santo Antônio do Itambé,Minas Gerais,SANTO ANTONIO DO ITAMBE,MINAS GERAIS
3160306,Santo Antônio do Jacinto,Minas Gerais,SANTO ANTONIO DO JACINTO,MINAS GERAIS
3548104,Santo Antônio do Jardim,São Paulo,SANTO ANTONIO DO JARDIM,SAO PAULO
5107792,Santo Antônio do Leste,Mato Grosso,SANTO ANTONIO DO LESTE,MATO GROSSO
5107800,Santo Antônio do Leverger,Mato Grosso,SANTO ANTONIO DO LEVERGER,MATO GROSSO
3160405,Santo Antônio do Monte,Minas Gerais,SANTO ANTONIO DO MONTE,MINAS GERAIS
4317558,Santo Antônio do Palma,Rio Grande do Sul,SANTO ANTONIO DO PALMA,RIO GRANDE DO SUL
4124301,Santo Antônio do Paraíso,Paraná,SANTO ANTONIO DO PARAISO,PARANA
3548203,Santo Antônio do Pinhal,São Paulo,SANTO ANTONIO DO PINHAL,SAO PAULO
4317756,Santo Antônio do Planalto,Rio Grande do Sul,SANTO ANTONIO DO PLANALTO,RIO GRANDE DO SUL
3160454,Santo Antônio do Retiro,Minas Gerais,SANTO ANTONIO DO RETIRO,MINAS GERAIS
3160504,Santo Antônio do Rio Abaixo,Minas Gerais,SANTO ANTONIO DO RIO ABAIXO,MINAS GERAIS
4124400,Santo Antônio do Sudoeste,Paraná,SANTO ANTONIO DO SUDOESTE,PARANA
1507003,Santo Antônio do Tauá,Pará,SANTO ANTONIO DO TAUA,PARA
2110302,Santo Antônio dos Lopes,Maranhão,SANTO ANTONIO DOS LOPES,MARANHAO
2209450,Santo Antônio dos Milagres,Piauí,SANTO ANTONIO DOS MILAGRES,PIAUI
4317806,Santo Augusto,Rio Grande do Sul,SANTO AUGUSTO,RIO GRANDE DO SUL
4317905,Santo Cristo,Rio Grande do Sul,SANTO CRISTO,RIO GRANDE DO SUL
2928802,Santo Estêvão,Bahia,SANTO ESTEVAO,BAHIA
3548302,Santo Expedito,São Paulo,SANTO EXPEDITO,SAO PAULO
4317954,Santo Expedito do Sul,Rio Grande do Sul,SANTO EXPEDITO DO SUL,RIO GRANDE DO SUL
3160603,Santo Hipólito,Minas Gerais,SANTO HIPOLITO,MINAS GERAIS
4124509,Santo Inácio,Paraná,SANTO INACIO,PARANA
2209500,Santo Inácio do Piauí,Piauí,SANTO INACIO DO PIAUI,PIAUI
3548401,Santópolis do Aguapeí,São Paulo,SANTOPOLIS DO AGUAPEI,SAO PAULO
3548500,Santos,São Paulo,SANTOS,SAO PAULO
3160702,Santos Dumont,Minas Gerais,SANTOS DUMONT,MINAS GERAIS
2312304,São Benedito,Ceará,SAO BENEDITO,CEARA
2110401,São Benedito do Rio Preto,Maranhão,SAO BENEDITO DO RIO PRETO,MARANHAO
2612901,São Benedito do Sul,Pernambuco,SAO BENEDITO DO SUL,PERNAMBUCO
2513927,São Bentinho,Paraíba,SAO BENTINHO,PARAIBA
2513901,São Bento,Paraíba,SAO BENTO,PARAIBA
2110500,São Bento,Maranhão,SAO BENTO,MARANHAO
3160801,São Bento Abade,Minas Gerais,SAO BENTO ABADE,MINAS GERAIS
2411601,São Bento do Norte,Rio Grande do Norte,SAO BENTO DO NORTE,RIO GRANDE DO NORTE
3548609,São Bento do Sapucaí,São Paulo,SAO BENTO DO SAPUCAI,SAO PAULO
4215802,São Bento do Sul,Santa Catarina,SAO BENTO DO SUL,SANTA CATARINA
1720101,São Bento do Tocantins,Tocantins,SAO BENTO DO TOCANTINS,TOCANTINS
2411700,São Bento do Trairí,Rio Grande do Norte,SAO BENTO DO TRAIRI,RIO GRANDE DO NORTE
2613008,São Bento do Una,Pernambuco,SAO BENTO DO UNA,PERNAMBUCO
4215752,São Bernardino,Santa Catarina,SAO BERNARDINO,SANTA CATARINA
2110609,São Bernardo,Maranhão,SAO BERNARDO,MARANHAO
3548708,São Bernardo do Campo,São Paulo,SAO BERNARDO DO CAMPO,SAO PAULO
4215901,São Bonifácio,Santa Catarina,SAO BONIFACIO,SANTA CATARINA
4318002,São Borja,Rio Grande do Sul,SAO BORJA,RIO GRANDE DO SUL
2708204,São Brás,Alagoas,SAO BRAS,ALAGOAS
3160900,São Brás do Suaçuí,Minas Gerais,SAO BRAS DO SUACUI,MINAS GERAIS
2209559,São Braz do Piauí,Piauí,SAO BRAZ DO PIAUI,PIAUI
1507102,São Caetano de Odivelas,Pará,SAO CAETANO DE ODIVELAS,PARA
3548807,São Caetano do Sul,São Paulo,SAO CAETANO DO SUL,SAO PAULO
2613107,São Caitano,Pernambuco,SAO CAITANO,PERNAMBUCO
3548906,São Carlos,São Paulo,SAO CARLOS,SAO PAULO
4216008,São Carlos,Santa Catarina,SAO CARLOS,SANTA CATARINA
4124608,São Carlos do Ivaí,Paraná,SAO CARLOS DO IVAI,PARANA
2806701,São Cristóvão,Sergipe,SAO CRISTOVAO,SERGIPE
4216057,São Cristóvão do Sul,Santa Catarina,SAO CRISTOVAO DO SUL,SANTA CATARINA
2928901,São Desidério,Bahia,SAO DESIDERIO,BAHIA
2928950,São Domingos,Bahia,SAO DOMINGOS,BAHIA
2806800,São Domingos,Sergipe,SAO DOMINGOS,SERGIPE
2513968,São Domingos,Paraíba,SAO DOMINGOS,PARAIBA
4216107,São Domingos,Santa Catarina,SAO DOMINGOS,SANTA CATARINA
5219803,São Domingos,Goiás,SAO DOMINGOS,GOIAS
3160959,São Domingos das Dores,Minas Gerais,SAO DOMINGOS DAS DORES,MINAS GERAIS
1507151,São Domingos do Araguaia,Pará,SAO DOMINGOS DO ARAGUAIA,PARA
2110658,São Domingos do Azeitão,Maranhão,SAO DOMINGOS DO AZEITAO,MARANHAO
1507201,São Domingos do Capim,Pará,SAO DOMINGOS DO CAPIM,PARA
2513943,São Domingos do Cariri,Paraíba,SAO DOMINGOS DO CARIRI,PARAIBA
2110708,São Domingos do Maranhão,Maranhão,SAO DOMINGOS DO MARANHAO,MARANHAO
3204658,São Domingos do Norte,Espírito Santo,SAO DOMINGOS DO NORTE,ESPIRITO SANTO
3161007,São Domingos do Prata,Minas Gerais,SAO DOMINGOS DO PRATA,MINAS GERAIS
4318051,São Domingos do Sul,Rio Grande do Sul,SAO DOMINGOS DO SUL,RIO GRANDE DO SUL
2929107,São Felipe,Bahia,SAO FELIPE,BAHIA
1101484,São Felipe D'Oeste,Rondônia,SAO FELIPE D'OESTE,RONDONIA
2929008,São Félix,Bahia,SAO FELIX,BAHIA
2110807,São Félix de Balsas,Maranhão,SAO FELIX DE BALSAS,MARANHAO
3161056,São Félix de Minas,Minas Gerais,SAO FELIX DE MINAS,MINAS GERAIS
5107859,São Félix do Araguaia,Mato Grosso,SAO FELIX DO ARAGUAIA,MATO GROSSO
2929057,São Félix do Coribe,Bahia,SAO FELIX DO CORIBE,BAHIA
2209609,São Félix do Piauí,Piauí,SAO FELIX DO PIAUI,PIAUI
1720150,São Félix do Tocantins,Tocantins,SAO FELIX DO TOCANTINS,TOCANTINS
1507300,São Félix do Xingu,Pará,SAO FELIX DO XINGU,PARA
2411809,São Fernando,Rio Grande do Norte,SAO FERNANDO,RIO GRANDE DO NORTE
3304805,São Fidélis,Rio de Janeiro,SAO FIDELIS,RIO DE JANEIRO
3549003,São Francisco,São Paulo,SAO FRANCISCO,SAO PAULO
3161106,São Francisco,Minas Gerais,SAO FRANCISCO,MINAS GERAIS
2806909,São Francisco,Sergipe,SAO FRANCISCO,SERGIPE
2513984,São Francisco,Paraíba,SAO FRANCISCO,PARAIBA
4318101,São Francisco de Assis,Rio Grande do Sul,SAO FRANCISCO DE ASSIS,RIO GRANDE DO SUL
2209658,São Francisco de Assis do Piauí,Piauí,SAO FRANCISCO DE ASSIS DO PIAUI,PIAUI
5219902,São Francisco de Goiás,Goiás,SAO FRANCISCO DE GOIAS,GOIAS
3304755,São Francisco de Itabapoana,Rio de Janeiro,SAO FRANCISCO DE ITABAPOANA,RIO DE JANEIRO
3161205,São Francisco de Paula,Minas Gerais,SAO FRANCISCO DE PAULA,MINAS GERAIS
4318200,São Francisco de Paula,Rio Grande do Sul,SAO FRANCISCO DE PAULA,RIO GRANDE DO SUL
3161304,São Francisco de Sales,Minas Gerais,SAO FRANCISCO DE SALES,MINAS GERAIS
2110856,São Francisco do Brejão,Maranhão,SAO FRANCISCO DO BREJAO,MARANHAO
2929206,São Francisco do Conde,Bahia,SAO FRANCISCO DO CONDE,BAHIA
3161403,São Francisco do Glória,Minas Gerais,SAO FRANCISCO DO GLORIA,MINAS GERAIS
1101492,São Francisco do Guaporé,Rondônia,SAO FRANCISCO DO GUAPORE,RONDONIA
2110906,São Francisco do Maranhão,Maranhão,SAO FRANCISCO DO MARANHAO,MARANHAO
2411908,São Francisco do Oeste,Rio Grande do Norte,SAO FRANCISCO DO OESTE,RIO GRANDE DO NORTE
1507409,São Francisco do Pará,Pará,SAO FRANCISCO DO PARA,PARA
2209708,São Francisco do Piauí,Piauí,SAO FRANCISCO DO PIAUI,PIAUI
4216206,São Francisco do Sul,Santa Catarina,SAO FRANCISCO DO SUL,SANTA CATARINA
4318309,São Gabriel,Rio Grande do Sul,SAO GABRIEL,RIO GRANDE DO SUL
2929255,São Gabriel,Bahia,SAO GABRIEL,BAHIA
1303809,São Gabriel da Cachoeira,Amazonas,SAO GABRIEL DA CACHOEIRA,AMAZONAS
3204708,São Gabriel da Palha,Espírito Santo,SAO GABRIEL DA PALHA,ESPIRITO SANTO
5007695,São Gabriel do Oeste,Mato Grosso do Sul,SAO GABRIEL DO OESTE,MATO GROSSO DO SUL
3161502,São Geraldo,Minas Gerais,SAO GERALDO,MINAS GERAIS
3161601,São Geraldo da Piedade,Minas Gerais,SAO GERALDO DA PIEDADE,MINAS GERAIS
1507458,São Geraldo do Araguaia,Pará,SAO GERALDO DO ARAGUAIA,PARA
3161650,São Geraldo do Baixio,Minas Gerais,SAO GERALDO DO BAIXIO,MINAS GERAIS
3304904,São Gonçalo,Rio de Janeiro,SAO GONCALO,RIO DE JANEIRO
3161700,São Gonçalo do Abaeté,Minas Gerais,SAO GONCALO DO ABAETE,MINAS GERAIS
2312403,São Gonçalo do Amarante,Ceará,SAO GONCALO DO AMARANTE,CEARA
2412005,São Gonçalo do Amarante,Rio Grande do Norte,SAO GONCALO DO AMARANTE,RIO GRANDE DO NORTE
2209757,São Gonçalo do Gurguéia,Piauí,SAO GONCALO DO GURGUEIA,PIAUI
3161809,São Gonçalo do Pará,Minas Gerais,SAO GONCALO DO PARA,MINAS GERAIS
2209807,São Gonçalo do Piauí,Piauí,SAO GONCALO DO PIAUI,PIAUI
3161908,São Gonçalo do Rio Abaixo,Minas Gerais,SAO GONCALO DO RIO ABAIXO,MINAS GERAIS
3125507,São Gonçalo do Rio Preto,Minas Gerais,SAO GONCALO DO RIO PRETO,MINAS GERAIS
3162005,São Gonçalo do Sapucaí,Minas Gerais,SAO GONCALO DO SAPUCAI,MINAS GERAIS
2929305,São Gonçalo dos Campos,Bahia,SAO GONCALO DOS CAMPOS,BAHIA
3162104,São Gotardo,Minas Gerais,SAO GOTARDO,MINAS GERAIS
4318408,São Jerônimo,Rio Grande do Sul,SAO JERONIMO,RIO GRANDE DO SUL
4124707,São Jerônimo da Serra,Paraná,SAO JERONIMO DA SERRA,PARANA
4124806,São João,Paraná,SAO JOAO,PARANA
2613206,São João,Pernambuco,SAO JOAO,PERNAMBUCO
2111003,São João Batista,Maranhão,SAO JOAO BATISTA,MARANHAO
4216305,São João Batista,Santa Catarina,SAO JOAO BATISTA,SANTA CATARINA
3162203,São João Batista do Glória,Minas Gerais,SAO JOAO BATISTA DO GLORIA,MINAS GERAIS
1400506,São João da Baliza,Roraima,SAO JOAO DA BALIZA,RORAIMA
3305000,São João da Barra,Rio de Janeiro,SAO JOAO DA BARRA,RIO DE JANEIRO
3549102,São João da Boa Vista,São Paulo,SAO JOAO DA BOA VISTA,SAO PAULO
2209856,São João da Canabrava,Piauí,SAO JOAO DA CANABRAVA,PIAUI
2209872,São João da Fronteira,Piauí,SAO JOAO DA FRONTEIRA,PIAUI
3162252,São João da Lagoa,Minas Gerais,SAO JOAO DA LAGOA,MINAS GERAIS
3162302,São João da Mata,Minas Gerais,SAO JOAO DA MATA,MINAS GERAIS
5220058,São João da Paraúna,Goiás,SAO JOAO DA PARAUNA,GOIAS
1507466,São João da Ponta,Pará,SAO JOAO DA PONTA,PARA
3162401,São João da Ponte,Minas Gerais,SAO JOAO DA PONTE,MINAS GERAIS
2209906,São João da Serra,Piauí,SAO JOAO DA SERRA,PIAUI
4318424,São João da Urtiga,Rio Grande do Sul,SAO JOAO DA URTIGA,RIO GRANDE DO SUL
2209955,São João da Varjota,Piauí,SAO JOAO DA VARJOTA,PIAUI
5220009,São João d'Aliança,Goiás,SAO JOAO D'ALIANCA,GOIAS
3549201,São João das Duas Pontes,São Paulo,SAO JOAO DAS DUAS PONTES,SAO PAULO
3162450,São João das Missões,Minas Gerais,SAO JOAO DAS MISSOES,MINAS GERAIS
3549250,São João de Iracema,São Paulo,SAO JOAO DE IRACEMA,SAO PAULO
3305109,São João de Meriti,Rio de Janeiro,SAO JOAO DE MERITI,RIO DE JANEIRO
1507474,São João de Pirabas,Pará,SAO JOAO DE PIRABAS,PARA
3162500,São João del Rei,Minas Gerais,SAO JOAO DEL REI,MINAS GERAIS
1507508,São João do Araguaia,Pará,SAO JOAO DO ARAGUAIA,PARA
2209971,São João do Arraial,Piauí,SAO JOAO DO ARRAIAL,PIAUI
4124905,São João do Caiuá,Paraná,SAO JOAO DO CAIUA,PARANA
2514008,São João do Cariri,Paraíba,SAO JOAO DO CARIRI,PARAIBA
2111029,São João do Carú,Maranhão,SAO JOAO DO CARU,MARANHAO
4216354,São João do Itaperiú,Santa Catarina,SAO JOAO DO ITAPERIU,SANTA CATARINA
4125001,São João do Ivaí,Paraná,SAO JOAO DO IVAI,PARANA
2312502,São João do Jaguaribe,Ceará,SAO JOAO DO JAGUARIBE,CEARA
3162559,São João do Manhuaçu,Minas Gerais,SAO JOAO DO MANHUACU,MINAS GERAIS
3162575,São João do Manteninha,Minas Gerais,SAO JOAO DO MANTENINHA,MINAS GERAIS
4216255,São João do Oeste,Santa Catarina,SAO JOAO DO OESTE,SANTA CATARINA
3162609,São João do Oriente,Minas Gerais,SAO JOAO DO ORIENTE,MINAS GERAIS
3162658,São João do Pacuí,Minas Gerais,SAO JOAO DO PACUI,MINAS GERAIS
3162708,São João do Paraíso,Minas Gerais,SAO JOAO DO PARAISO,MINAS GERAIS
2111052,São João do Paraíso,Maranhão,SAO JOAO DO PARAISO,MARANHAO
3549300,São João do Pau d'Alho,São Paulo,SAO JOAO DO PAU D'ALHO,SAO PAULO
2210003,São João do Piauí,Piauí,SAO JOAO DO PIAUI,PIAUI
4318432,São João do Polêsine,Rio Grande do Sul,SAO JOAO DO POLESINE,RIO GRANDE DO SUL
2500700,São João do Rio do Peixe,Paraíba,SAO JOAO DO RIO DO PEIXE,PARAIBA
2412104,São João do Sabugi,Rio Grande do Norte,SAO JOAO DO SABUGI,RIO GRANDE DO NORTE
2111078,São João do Soter,Maranhão,SAO JOAO DO SOTER,MARANHAO
4216404,São João do Sul,Santa Catarina,SAO JOAO DO SUL,SANTA CATARINA
2514107,São João do Tigre,Paraíba,SAO JOAO DO TIGRE,PARAIBA
4125100,São João do Triunfo,Paraná,SAO JOAO DO TRIUNFO,PARANA
2111102,São João dos Patos,Maranhão,SAO JOAO DOS PATOS,MARANHAO
3162807,São João Evangelista,Minas Gerais,SAO JOAO EVANGELISTA,MINAS GERAIS
3162906,São João Nepomuceno,Minas Gerais,SAO JOAO NEPOMUCENO,MINAS GERAIS
4216503,São Joaquim,Santa Catarina,SAO JOAQUIM,SANTA CATARINA
3549409,São Joaquim da Barra,São Paulo,SAO JOAQUIM DA BARRA,SAO PAULO
3162922,São Joaquim de Bicas,Minas Gerais,SAO JOAQUIM DE BICAS,MINAS GERAIS
2613305,São Joaquim do Monte,Pernambuco,SAO JOAQUIM DO MONTE,PERNAMBUCO
4318440,São Jorge,Rio Grande do Sul,SAO JORGE,RIO GRANDE DO SUL
4125308,São Jorge do Ivaí,Paraná,SAO JORGE DO IVAI,PARANA
4125357,São Jorge do Patrocínio,Paraná,SAO JORGE DO PATROCINIO,PARANA
4125209,São Jorge d'Oeste,Paraná,SAO JORGE D'OESTE,PARANA
4216602,São José,Santa Catarina,SAO JOSE,SANTA CATARINA
3162948,São José da Barra,Minas Gerais,SAO JOSE DA BARRA,MINAS GERAIS
3549508,São José da Bela Vista,São Paulo,SAO JOSE DA BELA VISTA,SAO PAULO
4125407,São José da Boa Vista,Paraná,SAO JOSE DA BOA VISTA,PARANA
2613404,São José da Coroa Grande,Pernambuco,SAO JOSE DA COROA GRANDE,PERNAMBUCO
2514206,São José da Lagoa Tapada,Paraíba,SAO JOSE DA LAGOA TAPADA,PARAIBA
2708303,São José da Laje,Alagoas,SAO JOSE DA LAJE,ALAGOAS
3162955,São José da Lapa,Minas Gerais,SAO JOSE DA LAPA,MINAS GERAIS
3163003,São José da Safira,Minas Gerais,SAO JOSE DA SAFIRA,MINAS GERAIS
2708402,São José da Tapera,Alagoas,SAO JOSE DA TAPERA,ALAGOAS
3163102,São José da Varginha,Minas Gerais,SAO JOSE DA VARGINHA,MINAS GERAIS
2929354,São José da Vitória,Bahia,SAO JOSE DA VITORIA,BAHIA
4318457,São José das Missões,Rio Grande do Sul,SAO JOSE DAS MISSOES,RIO GRANDE DO SUL
4125456,São José das Palmeiras,Paraná,SAO JOSE DAS PALMEIRAS,PARANA
2514305,São José de Caiana,Paraíba,SAO JOSE DE CAIANA,PARAIBA
2514404,São José de Espinharas,Paraíba,SAO JOSE DE ESPINHARAS,PARAIBA
2412203,São José de Mipibu,Rio Grande do Norte,SAO JOSE DE MIPIBU,RIO GRANDE DO NORTE
2514503,São José de Piranhas,Paraíba,SAO JOSE DE PIRANHAS,PARAIBA
2514552,São José de Princesa,Paraíba,SAO JOSE DE PRINCESA,PARAIBA
2111201,São José de Ribamar,Maranhão,SAO JOSE DE RIBAMAR,MARANHAO
3305133,São José de Ubá,Rio de Janeiro,SAO JOSE DE UBA,RIO DE JANEIRO
3163201,São José do Alegre,Minas Gerais,SAO JOSE DO ALEGRE,MINAS GERAIS
3549607,São José do Barreiro,São Paulo,SAO JOSE DO BARREIRO,SAO PAULO
2613503,São José do Belmonte,Pernambuco,SAO JOSE DO BELMONTE,PERNAMBUCO
2514602,São José do Bonfim,Paraíba,SAO JOSE DO BONFIM,PARAIBA
2514651,São José do Brejo do Cruz,Paraíba,SAO JOSE DO BREJO DO CRUZ,PARAIBA
3204807,São José do Calçado,Espírito Santo,SAO JOSE DO CALCADO,ESPIRITO SANTO
2412302,São José do Campestre,Rio Grande do Norte,SAO JOSE DO CAMPESTRE,RIO GRANDE DO NORTE
4216701,São José do Cedro,Santa Catarina,SAO JOSE DO CEDRO,SANTA CATARINA
4216800,São José do Cerrito,Santa Catarina,SAO JOSE DO CERRITO,SANTA CATARINA
3163300,São José do Divino,Minas Gerais,SAO JOSE DO DIVINO,MINAS GERAIS
2210052,São José do Divino,Piauí,SAO JOSE DO DIVINO,PIAUI
2613602,São José do Egito,Pernambuco,SAO JOSE DO EGITO,PERNAMBUCO
3163409,São José do Goiabal,Minas Gerais,SAO JOSE DO GOIABAL,MINAS GERAIS
4318465,São José do Herval,Rio Grande do Sul,SAO JOSE DO HERVAL,RIO GRANDE DO SUL
4318481,São José do Hortêncio,Rio Grande do Sul,SAO JOSE DO HORTENCIO,RIO GRANDE DO SUL
4318499,São José do Inhacorá,Rio Grande do Sul,SAO JOSE DO INHACORA,RIO GRANDE DO SUL
2929370,São José do Jacuípe,Bahia,SAO JOSE DO JACUIPE,BAHIA
3163508,São José do Jacuri,Minas Gerais,SAO JOSE DO JACURI,MINAS GERAIS
3163607,São José do Mantimento,Minas Gerais,SAO JOSE DO MANTIMENTO,MINAS GERAIS
4318507,São José do Norte,Rio Grande do Sul,SAO JOSE DO NORTE,RIO GRANDE DO SUL
4318606,São José do Ouro,Rio Grande do Sul,SAO JOSE DO OURO,RIO GRANDE DO SUL
2210102,São José do Peixe,Piauí,SAO JOSE DO PEIXE,PIAUI
2210201,São José do Piauí,Piauí,SAO JOSE DO PIAUI,PIAUI
5107297,São José do Povo,Mato Grosso,SAO JOSE DO POVO,MATO GROSSO
5107305,São José do Rio Claro,Mato Grosso,SAO JOSE DO RIO CLARO,MATO GROSSO
3549706,São José do Rio Pardo,São Paulo,SAO JOSE DO RIO PARDO,SAO PAULO
3549805,São José do Rio Preto,São Paulo,SAO JOSE DO RIO PRETO,SAO PAULO
2514701,São José do Sabugi,Paraíba,SAO JOSE DO SABUGI,PARAIBA
2412401,São José do Seridó,Rio Grande do Norte,SAO JOSE DO SERIDO,RIO GRANDE DO NORTE
4318614,São José do Sul,Rio Grande do Sul,SAO JOSE DO SUL,RIO GRANDE DO SUL
3305158,São José do Vale do Rio Preto,Rio de Janeiro,SAO JOSE DO VALE DO RIO PRETO,RIO DE JANEIRO
5107354,São José do Xingu,Mato Grosso,SAO JOSE DO XINGU,MATO GROSSO
4318622,São José dos Ausentes,Rio Grande do Sul,SAO JOSE DOS AUSENTES,RIO GRANDE DO SUL
2111250,São José dos Basílios,Maranhão,SAO JOSE DOS BASILIOS,MARANHAO
3549904,São José dos Campos,São Paulo,SAO JOSE DOS CAMPOS,SAO PAULO
2514800,São José dos Cordeiros,Paraíba,SAO JOSE DOS CORDEIROS,PARAIBA
4125506,São José dos Pinhais,Paraná,SAO JOSE DOS PINHAIS,PARANA
5107107,São José dos Quatro Marcos,Mato Grosso,SAO JOSE DOS QUATRO MARCOS,MATO GROSSO
2514453,São José dos Ramos,Paraíba,SAO JOSE DOS RAMOS,PARAIBA
2210300,São Julião,Piauí,SAO JULIAO,PIAUI
4318705,São Leopoldo,Rio Grande do Sul,SAO LEOPOLDO,RIO GRANDE DO SUL
3163706,São Lourenço,Minas Gerais,SAO LOURENCO,MINAS GERAIS
2613701,São Lourenço da Mata,Pernambuco,SAO LOURENCO DA MATA,PERNAMBUCO
3549953,São Lourenço da Serra,São Paulo,SAO LOURENCO DA SERRA,SAO PAULO
4216909,São Lourenço do Oeste,Santa Catarina,SAO LOURENCO DO OESTE,SANTA CATARINA
2210359,São Lourenço do Piauí,Piauí,SAO LOURENCO DO PIAUI,PIAUI
4318804,São Lourenço do Sul,Rio Grande do Sul,SAO LOURENCO DO SUL,RIO GRANDE DO SUL
4217006,São Ludgero,Santa Catarina,SAO LUDGERO,SANTA CATARINA
2111300,São Luís,Maranhão,SAO LUIS,MARANHAO
5220108,São Luís de Montes Belos,Goiás,SAO LUIS DE MONTES BELOS,GOIAS
2312601,São Luís do Curu,Ceará,SAO LUIS DO CURU,CEARA
2210375,São Luis do Piauí,Piauí,SAO LUIS DO PIAUI,PIAUI
2708501,São Luís do Quitunde,Alagoas,SAO LUIS DO QUITUNDE,ALAGOAS
2111409,São Luís Gonzaga do Maranhão,Maranhão,SAO LUIS GONZAGA DO MARANHAO,MARANHAO
1400605,São Luiz,Roraima,SAO LUIZ,RORAIMA
5220157,São Luiz do Norte,Goiás,SAO LUIZ DO NORTE,GOIAS
3550001,São Luiz do Paraitinga,São Paulo,SAO LUIZ DO PARAITINGA,SAO PAULO
4318903,São Luiz Gonzaga,Rio Grande do Sul,SAO LUIZ GONZAGA,RIO GRANDE DO SUL
2514909,São Mamede,Paraíba,SAO MAMEDE,PARAIBA
